MNIS_id,url,debates
4835,http://hansard.parliament.uk/search/MemberContributions?memberId=4835&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,32
4366,http://hansard.parliament.uk/search/MemberContributions?memberId=4366&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,50
249,http://hansard.parliament.uk/search/MemberContributions?memberId=249&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,24
4098,http://hansard.parliament.uk/search/MemberContributions?memberId=4098&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,27
4775,http://hansard.parliament.uk/search/MemberContributions?memberId=4775&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,32
3986,http://hansard.parliament.uk/search/MemberContributions?memberId=3986&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,29
4769,http://hansard.parliament.uk/search/MemberContributions?memberId=4769&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,63
420,http://hansard.parliament.uk/search/MemberContributions?memberId=420&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,62
185,http://hansard.parliament.uk/search/MemberContributions?memberId=185&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,50
4439,http://hansard.parliament.uk/search/MemberContributions?memberId=4439&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,23
4589,http://hansard.parliament.uk/search/MemberContributions?memberId=4589&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,47
4806,http://hansard.parliament.uk/search/MemberContributions?memberId=4806&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,34
4465,http://hansard.parliament.uk/search/MemberContributions?memberId=4465&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,45
1508,http://hansard.parliament.uk/search/MemberContributions?memberId=1508&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,3
4368,http://hansard.parliament.uk/search/MemberContributions?memberId=4368&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,28
1554,http://hansard.parliament.uk/search/MemberContributions?memberId=1554&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,37
4469,http://hansard.parliament.uk/search/MemberContributions?memberId=4469&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,35
4088,http://hansard.parliament.uk/search/MemberContributions?memberId=4088&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,23
4859,http://hansard.parliament.uk/search/MemberContributions?memberId=4859&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,67
3950,http://hansard.parliament.uk/search/MemberContributions?memberId=3950&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,18
1406,http://hansard.parliament.uk/search/MemberContributions?memberId=1406&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,4
181,http://hansard.parliament.uk/search/MemberContributions?memberId=181&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,29
4391,http://hansard.parliament.uk/search/MemberContributions?memberId=4391&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,45
4122,http://hansard.parliament.uk/search/MemberContributions?memberId=4122&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,80
4698,http://hansard.parliament.uk/search/MemberContributions?memberId=4698&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,85
4854,http://hansard.parliament.uk/search/MemberContributions?memberId=4854&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,75
188,http://hansard.parliament.uk/search/MemberContributions?memberId=188&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,34
1398,http://hansard.parliament.uk/search/MemberContributions?memberId=1398&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,31
1545,http://hansard.parliament.uk/search/MemberContributions?memberId=1545&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,31
4850,http://hansard.parliament.uk/search/MemberContributions?memberId=4850&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,33
155,http://hansard.parliament.uk/search/MemberContributions?memberId=155&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,84
4476,http://hansard.parliament.uk/search/MemberContributions?memberId=4476&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,49
4513,http://hansard.parliament.uk/search/MemberContributions?memberId=4513&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,33
1565,http://hansard.parliament.uk/search/MemberContributions?memberId=1565&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,21
4849,http://hansard.parliament.uk/search/MemberContributions?memberId=4849&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,81
373,http://hansard.parliament.uk/search/MemberContributions?memberId=373&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,55
4737,http://hansard.parliament.uk/search/MemberContributions?memberId=4737&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,26
4488,http://hansard.parliament.uk/search/MemberContributions?memberId=4488&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,67
4676,http://hansard.parliament.uk/search/MemberContributions?memberId=4676&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,40
4433,http://hansard.parliament.uk/search/MemberContributions?memberId=4433&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,62
4638,http://hansard.parliament.uk/search/MemberContributions?memberId=4638&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,96
4008,http://hansard.parliament.uk/search/MemberContributions?memberId=4008&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,31
4816,http://hansard.parliament.uk/search/MemberContributions?memberId=4816&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,7
4976,http://hansard.parliament.uk/search/MemberContributions?memberId=4976&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,NA
1425,http://hansard.parliament.uk/search/MemberContributions?memberId=1425&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,16
